Brian Fitzgerald	statsd.aspx?playerid=1445&position=P
Jim Henderson	statsd.aspx?playerid=6653&position=P
Brad Halsey	statsd.aspx?playerid=4760&position=P
Vidal Nuno	statsd.aspx?playerid=9674&position=P
Matt Maloney	statsd.aspx?playerid=9920&position=P
Hunter Cervenka	statsd.aspx?playerid=10510&position=P
Ryan Kelly	statsd.aspx?playerid=4858&position=P
Edward Paredes	statsd.aspx?playerid=4168&position=P
John Gaub	statsd.aspx?playerid=2857&position=P
Matt Thornton	statsd.aspx?playerid=1918&position=P
Kevin Gryboski	statsd.aspx?playerid=91&position=P
Ramon Ramirez	statsd.aspx?playerid=2899&position=P
Jon Garland	statsd.aspx?playerid=232&position=P
Wilson Alvarez	statsd.aspx?playerid=1193&position=P
Matt Belisle	statsd.aspx?playerid=1837&position=P
Chad Bell	statsd.aspx?playerid=10297&position=P
German Marquez	statsd.aspx?playerid=15038&position=P
Joe Dawley	statsd.aspx?playerid=1632&position=P
Aaron Rakers	statsd.aspx?playerid=2638&position=P
Bronson Arroyo	statsd.aspx?playerid=978&position=P
Doug Slaten	statsd.aspx?playerid=3107&position=P
Jerry Blevins	statsd.aspx?playerid=7841&position=P
Yusmeiro Petit	statsd.aspx?playerid=4020&position=P
Kurt Ainsworth	statsd.aspx?playerid=1431&position=P
Bud Smith	statsd.aspx?playerid=1182&position=P
Brad Ziegler	statsd.aspx?playerid=7293&position=P
Matt Lindstrom	statsd.aspx?playerid=4604&position=P
Jason Roach	statsd.aspx?playerid=1740&position=P
Ryne Stanek	statsd.aspx?playerid=15947&position=P
Michael Tejera	statsd.aspx?playerid=542&position=P
Bryan Augenstein	statsd.aspx?playerid=936&position=P
Marco Estrada	statsd.aspx?playerid=1118&position=P
Greg Smith	statsd.aspx?playerid=3455&position=P
Alberto Arias	statsd.aspx?playerid=3087&position=P
Jeff Williams	statsd.aspx?playerid=674&position=P
Tommy Hanson	statsd.aspx?playerid=9129&position=P
Winston Abreu	statsd.aspx?playerid=582&position=P
Dinelson Lamet	statsd.aspx?playerid=17186&position=P
Edwar Cabrera	statsd.aspx?playerid=9211&position=P
J.D. Durbin	statsd.aspx?playerid=7992&position=P
Jose Mesa	statsd.aspx?playerid=961&position=P
Aaron Thompson	statsd.aspx?playerid=999&position=P
Ugueth Urbina	statsd.aspx?playerid=216&position=P
Perci Garner	statsd.aspx?playerid=10887&position=P
Josh Wall	statsd.aspx?playerid=4436&position=P
Randy Wolf	statsd.aspx?playerid=976&position=P
Harvey Garcia	statsd.aspx?playerid=3100&position=P
Abe Alvarez	statsd.aspx?playerid=6259&position=P
Chad Orvella	statsd.aspx?playerid=5952&position=P
Archie Bradley	statsd.aspx?playerid=12918&position=P
Jose Ascanio	statsd.aspx?playerid=3951&position=P
Brad Hand	statsd.aspx?playerid=9111&position=P
R.J. Swindle	statsd.aspx?playerid=539&position=P
Taylor Thompson	statsd.aspx?playerid=10019&position=P
Felix Doubront	statsd.aspx?playerid=1478&position=P
Jeremy Affeldt	statsd.aspx?playerid=583&position=P
Brian Slocum	statsd.aspx?playerid=4705&position=P
Beltran Perez	statsd.aspx?playerid=2116&position=P
Jonathan Broxton	statsd.aspx?playerid=4759&position=P
Aaron Barrett	statsd.aspx?playerid=11243&position=P
Paul Quantrill	statsd.aspx?playerid=669&position=P
Ron Flores	statsd.aspx?playerid=3152&position=P
Danny Duffy	statsd.aspx?playerid=3542&position=P
Brandon League	statsd.aspx?playerid=3731&position=P
Eric Junge	statsd.aspx?playerid=1611&position=P
Kevin Quackenbush	statsd.aspx?playerid=12360&position=P
Mike Minor	statsd.aspx?playerid=10021&position=P
Chris Oxspring	statsd.aspx?playerid=7232&position=P
Yunesky Maya	statsd.aspx?playerid=11420&position=P
Cole Kimball	statsd.aspx?playerid=9480&position=P
Armando Reynoso	statsd.aspx?playerid=72&position=P
Ben Hendrickson	statsd.aspx?playerid=2175&position=P
Cha Seung Baek	statsd.aspx?playerid=8214&position=P
Cory Wade	statsd.aspx?playerid=7570&position=P
Ariel Miranda	statsd.aspx?playerid=17526&position=P
Matt Harvey	statsd.aspx?playerid=11713&position=P
Jose Mercedes	statsd.aspx?playerid=396&position=P
Justin Marks	statsd.aspx?playerid=10265&position=P
Randy Johnson	statsd.aspx?playerid=60&position=P
Hunter Wood	statsd.aspx?playerid=15091&position=P
Carlos Frias	statsd.aspx?playerid=3547&position=P
Brian Falkenborg	statsd.aspx?playerid=1859&position=P
Randall Delgado	statsd.aspx?playerid=5985&position=P
Aaron Slegers	statsd.aspx?playerid=15231&position=P
Tom Mastny	statsd.aspx?playerid=5768&position=P
Jack Egbert	statsd.aspx?playerid=7487&position=P
Justin Haley	statsd.aspx?playerid=13572&position=P
Robert Coello	statsd.aspx?playerid=1149&position=P
Tim Spooneybarger	statsd.aspx?playerid=1484&position=P
Toby Borland	statsd.aspx?playerid=511&position=P
Jeremy Fikac	statsd.aspx?playerid=1031&position=P
Brian Meadows	statsd.aspx?playerid=998&position=P
Tom Martin	statsd.aspx?playerid=1219&position=P
Justin Miller	statsd.aspx?playerid=1313&position=P
Justin Grimm	statsd.aspx?playerid=11720&position=P
A.J. Burnett	statsd.aspx?playerid=512&position=P
Luke Weaver	statsd.aspx?playerid=16918&position=P
Brent Suter	statsd.aspx?playerid=13942&position=P
Fernando Rodney	statsd.aspx?playerid=494&position=P
Brian Flynn	statsd.aspx?playerid=12027&position=P
Pedro Strop	statsd.aspx?playerid=4070&position=P
Chris Haney	statsd.aspx?playerid=192&position=P
Eric Hurley	statsd.aspx?playerid=8364&position=P
Cory Luebke	statsd.aspx?playerid=1984&position=P
Henry Owens	statsd.aspx?playerid=3520&position=P
Cliff Lee	statsd.aspx?playerid=1636&position=P
Kris Keller	statsd.aspx?playerid=473&position=P
Jeff Austin	statsd.aspx?playerid=587&position=P
Jonathan Sanchez	statsd.aspx?playerid=7507&position=P
Jorge DePaula	statsd.aspx?playerid=1827&position=P
Jose Ramirez	statsd.aspx?playerid=10171&position=P
Steve Kent	statsd.aspx?playerid=1218&position=P
Steve Woodard	statsd.aspx?playerid=1285&position=P
Alexi Ogando	statsd.aspx?playerid=10261&position=P
Lorenzo Barcelo	statsd.aspx?playerid=1435&position=P
Jim Brower	statsd.aspx?playerid=313&position=P
Aaron Harang	statsd.aspx?playerid=1451&position=P
Hideki Irabu	statsd.aspx?playerid=1255&position=P
Jeff Marquez	statsd.aspx?playerid=7456&position=P
Zack Segovia	statsd.aspx?playerid=8742&position=P
Michael Kirkman	statsd.aspx?playerid=9877&position=P
Bob File	statsd.aspx?playerid=1301&position=P
Mitch Stetter	statsd.aspx?playerid=5579&position=P
Brent Leach	statsd.aspx?playerid=4576&position=P
Kelvin Marte	statsd.aspx?playerid=5200&position=P
Brian Matusz	statsd.aspx?playerid=2646&position=P
Gerardo Concepcion	statsd.aspx?playerid=14411&position=P
Zac Rosscup	statsd.aspx?playerid=9419&position=P
Jason Wheeler	statsd.aspx?playerid=13128&position=P
Jeff Niemann	statsd.aspx?playerid=8591&position=P
Esmil Rogers	statsd.aspx?playerid=6317&position=P
Joe Saunders	statsd.aspx?playerid=4366&position=P
Oscar Henriquez	statsd.aspx?playerid=1540&position=P
Nik Turley	statsd.aspx?playerid=5530&position=P
Ian Thomas	statsd.aspx?playerid=13881&position=P
Donn Roach	statsd.aspx?playerid=10620&position=P
Josh Osich	statsd.aspx?playerid=11528&position=P
Tyler Wagner	statsd.aspx?playerid=13796&position=P
Clay Condrey	statsd.aspx?playerid=1579&position=P
Tyler Danish	statsd.aspx?playerid=15126&position=P
Tony Cingrani	statsd.aspx?playerid=12555&position=P
Jose Ortega	statsd.aspx?playerid=9651&position=P
Chris Resop	statsd.aspx?playerid=3799&position=P
Brady Raggio	statsd.aspx?playerid=1750&position=P
Roberto Novoa	statsd.aspx?playerid=2217&position=P
Satoru Komiyama	statsd.aspx?playerid=881&position=P
Shawn Camp	statsd.aspx?playerid=1855&position=P
Adam Liberatore	statsd.aspx?playerid=10637&position=P
Jesse Hahn	statsd.aspx?playerid=13287&position=P
Steve Stemle	statsd.aspx?playerid=2518&position=P
Erick Fedde	statsd.aspx?playerid=17425&position=P
Juan Mateo	statsd.aspx?playerid=3753&position=P
Nick Tepesch	statsd.aspx?playerid=11716&position=P
Joe Wieland	statsd.aspx?playerid=6109&position=P
Jack Cassel	statsd.aspx?playerid=3052&position=P
Tom Wilhelmsen	statsd.aspx?playerid=9975&position=P
Ezequiel Astacio	statsd.aspx?playerid=2169&position=P
Radhames Liz	statsd.aspx?playerid=5843&position=P
Brad Mills	statsd.aspx?playerid=4420&position=P
Boof Bonser	statsd.aspx?playerid=2159&position=P
Chase Bradford	statsd.aspx?playerid=12452&position=P
Dan Cortes	statsd.aspx?playerid=4027&position=P
Justin Berg	statsd.aspx?playerid=1973&position=P
Ambiorix Burgos	statsd.aspx?playerid=3246&position=P
Aaron Laffey	statsd.aspx?playerid=6248&position=P
Tyler Robertson	statsd.aspx?playerid=3223&position=P
Donne Wall	statsd.aspx?playerid=39&position=P
Edwin Jackson	statsd.aspx?playerid=1841&position=P
James Baldwin	statsd.aspx?playerid=1064&position=P
Anthony Ranaudo	statsd.aspx?playerid=11424&position=P
Matt Kinney	statsd.aspx?playerid=737&position=P
Ryan Brasier	statsd.aspx?playerid=5615&position=P
Masa Kobayashi	statsd.aspx?playerid=3276&position=P
Pedro Viola	statsd.aspx?playerid=5971&position=P
Frank Mata	statsd.aspx?playerid=4230&position=P
Phil Hughes	statsd.aspx?playerid=7450&position=P
Tim Collins	statsd.aspx?playerid=3164&position=P
Brandon Medders	statsd.aspx?playerid=8604&position=P
Cory Vance	statsd.aspx?playerid=1647&position=P
Vicente Campos	statsd.aspx?playerid=11681&position=P
Mike Koplove	statsd.aspx?playerid=63&position=P
Scott Carroll	statsd.aspx?playerid=888&position=P
Jason Windsor	statsd.aspx?playerid=8373&position=P
Randor Bierd	statsd.aspx?playerid=5555&position=P
Robert Person	statsd.aspx?playerid=966&position=P
Rich Hill	statsd.aspx?playerid=4806&position=P
Kevin Brown	statsd.aspx?playerid=642&position=P
Roy Halladay	statsd.aspx?playerid=1303&position=P
Jared Fernandez	statsd.aspx?playerid=324&position=P
Matt Miller	statsd.aspx?playerid=1754&position=P
Sergio Escalona	statsd.aspx?playerid=7122&position=P
Seth Rosin	statsd.aspx?playerid=10606&position=P
Alex Torres	statsd.aspx?playerid=7038&position=P
James Pazos	statsd.aspx?playerid=13323&position=P
Henry Owens	statsd.aspx?playerid=13143&position=P
Pasqual Coco	statsd.aspx?playerid=1294&position=P
Edwin Moreno	statsd.aspx?playerid=7993&position=P
Justin James	statsd.aspx?playerid=6140&position=P
George Sherrill	statsd.aspx?playerid=6291&position=P
Chia-Jen Lo	statsd.aspx?playerid=5440&position=P
Jae Seo	statsd.aspx?playerid=895&position=P
Nick Greenwood	statsd.aspx?playerid=8182&position=P
Mark Hamburger	statsd.aspx?playerid=5329&position=P
Sterling Hitchcock	statsd.aspx?playerid=824&position=P
Branden Pinder	statsd.aspx?playerid=12093&position=P
Travis Chick	statsd.aspx?playerid=4524&position=P
Bob Wells	statsd.aspx?playerid=760&position=P
Boone Logan	statsd.aspx?playerid=5525&position=P
Mike Trombley	statsd.aspx?playerid=758&position=P
Andy Ashby	statsd.aspx?playerid=637&position=P
John Gast	statsd.aspx?playerid=11133&position=P
Jairo Diaz	statsd.aspx?playerid=12774&position=P
Raul Valdes	statsd.aspx?playerid=1953&position=P
Leonel Campos	statsd.aspx?playerid=12277&position=P
Mike DeJean	statsd.aspx?playerid=682&position=P
Chris Capuano	statsd.aspx?playerid=1701&position=P
Ross Stripling	statsd.aspx?playerid=13273&position=P
Jeremy Guthrie	statsd.aspx?playerid=2072&position=P
Matt West	statsd.aspx?playerid=7980&position=P
T.J. Tucker	statsd.aspx?playerid=800&position=P
Akinori Otsuka	statsd.aspx?playerid=1895&position=P
Cody Ege	statsd.aspx?playerid=15928&position=P
Vic Black	statsd.aspx?playerid=9195&position=P
James McDonald	statsd.aspx?playerid=5523&position=P
Matt Garza	statsd.aspx?playerid=3340&position=P
Victor Garate	statsd.aspx?playerid=4036&position=P
Keone Kela	statsd.aspx?playerid=14696&position=P
Todd Jones	statsd.aspx?playerid=436&position=P
Koji Uehara	statsd.aspx?playerid=9227&position=P
Steven Ames	statsd.aspx?playerid=9615&position=P
Juan Rincon	statsd.aspx?playerid=752&position=P
John Brebbia	statsd.aspx?playerid=12777&position=P
Aaron Sanchez	statsd.aspx?playerid=11490&position=P
Ervin Santana	statsd.aspx?playerid=3200&position=P
Carmen Cali	statsd.aspx?playerid=2964&position=P
Justin Germano	statsd.aspx?playerid=1938&position=P
Michael Blazek	statsd.aspx?playerid=9654&position=P
Pedro Hernandez	statsd.aspx?playerid=4578&position=P
Joe Beimel	statsd.aspx?playerid=979&position=P
Matt Cain	statsd.aspx?playerid=4732&position=P
Matt Childers	statsd.aspx?playerid=1563&position=P
Eury De la Rosa	statsd.aspx?playerid=4055&position=P
Eric Surkamp	statsd.aspx?playerid=2540&position=P
Octavio Dotel	statsd.aspx?playerid=555&position=P
Mat Latos	statsd.aspx?playerid=3815&position=P
Steve Colyer	statsd.aspx?playerid=1678&position=P
Erik Cordier	statsd.aspx?playerid=4086&position=P
Ryan Feierabend	statsd.aspx?playerid=6336&position=P
Phil Dumatrait	statsd.aspx?playerid=8598&position=P
Nick Adenhart	statsd.aspx?playerid=6879&position=P
Brandon Webb	statsd.aspx?playerid=1692&position=P
Curt Schilling	statsd.aspx?playerid=73&position=P
Nathan Karns	statsd.aspx?playerid=12638&position=P
Andrew Chafin	statsd.aspx?playerid=12988&position=P
Francis Martes	statsd.aspx?playerid=17303&position=P
Phil Maton	statsd.aspx?playerid=18064&position=P
Reymin Guduan	statsd.aspx?playerid=13058&position=P
Fernando Rodriguez	statsd.aspx?playerid=7558&position=P
Ross Wolf	statsd.aspx?playerid=4534&position=P
Bryan Rekar	statsd.aspx?playerid=625&position=P
Jack Cressend	statsd.aspx?playerid=723&position=P
Chris Hatcher	statsd.aspx?playerid=3299&position=P
Mike Maroth	statsd.aspx?playerid=1508&position=P
Andy Pettitte	statsd.aspx?playerid=840&position=P
Carlos Contreras	statsd.aspx?playerid=10386&position=P
Chi Chi Gonzalez	statsd.aspx?playerid=14663&position=P
Greg Swindell	statsd.aspx?playerid=76&position=P
Bradin Hagens	statsd.aspx?playerid=7422&position=P
Chad Harville	statsd.aspx?playerid=915&position=P
Luke Farrell	statsd.aspx?playerid=15101&position=P
D.J. Houlton	statsd.aspx?playerid=3566&position=P
John Thomson	statsd.aspx?playerid=453&position=P
Cesar Valdez	statsd.aspx?playerid=9013&position=P
Dennis Tankersley	statsd.aspx?playerid=1054&position=P
Rich Rundles	statsd.aspx?playerid=2760&position=P
Wily Peralta	statsd.aspx?playerid=7738&position=P
Jeff Hoffman	statsd.aspx?playerid=17432&position=P
John Foster	statsd.aspx?playerid=86&position=P
Matt Bush	statsd.aspx?playerid=1246&position=P
Kirk Bullinger	statsd.aspx?playerid=552&position=P
Antonio Alfonseca	statsd.aspx?playerid=260&position=P
Shelby Miller	statsd.aspx?playerid=10197&position=P
Jensen Lewis	statsd.aspx?playerid=3384&position=P
Justin Wilson	statsd.aspx?playerid=4301&position=P
Mike Mussina	statsd.aspx?playerid=837&position=P
Brad Voyles	statsd.aspx?playerid=1490&position=P
Mauricio Cabrera	statsd.aspx?playerid=12975&position=P
Jacob Faria	statsd.aspx?playerid=13699&position=P
Kris Johnson	statsd.aspx?playerid=886&position=P
Doug Brocail	statsd.aspx?playerid=551&position=P
Brandon Maurer	statsd.aspx?playerid=4878&position=P
Tom Gorzelanny	statsd.aspx?playerid=6244&position=P
Keith Hessler	statsd.aspx?playerid=12220&position=P
Lance Painter	statsd.aspx?playerid=1675&position=P
Hyun-Jin Ryu	statsd.aspx?playerid=14444&position=P
Domingo German	statsd.aspx?playerid=17149&position=P
Andrew Bellatti	statsd.aspx?playerid=10657&position=P
Caleb Thielbar	statsd.aspx?playerid=10078&position=P
Tim Mayza	statsd.aspx?playerid=15042&position=P
Jason Frasor	statsd.aspx?playerid=1906&position=P
Duane Below	statsd.aspx?playerid=3124&position=P
Carlos Rodon	statsd.aspx?playerid=16137&position=P
Francisco Liriano	statsd.aspx?playerid=3201&position=P
Kiko Calero	statsd.aspx?playerid=1676&position=P
Frank Castillo	statsd.aspx?playerid=180&position=P
Marc Gwyn	statsd.aspx?playerid=3116&position=P
Mike Neu	statsd.aspx?playerid=1685&position=P
Kevin Jepsen	statsd.aspx?playerid=6475&position=P
Angel Nesbitt	statsd.aspx?playerid=13415&position=P
Franklin Morales	statsd.aspx?playerid=5088&position=P
Tom Shearn	statsd.aspx?playerid=2040&position=P
Paul Sewald	statsd.aspx?playerid=13892&position=P
Ricky Stone	statsd.aspx?playerid=576&position=P
J.J. Putz	statsd.aspx?playerid=1795&position=P
Mike Crotta	statsd.aspx?playerid=9337&position=P
Dylan Bundy	statsd.aspx?playerid=12917&position=P
J.C. Romero	statsd.aspx?playerid=754&position=P
Alex Wood	statsd.aspx?playerid=13781&position=P
Chris Sale	statsd.aspx?playerid=10603&position=P
John Riedling	statsd.aspx?playerid=1515&position=P
Curtis Leskanic	statsd.aspx?playerid=694&position=P
Jordan Jankowski	statsd.aspx?playerid=13313&position=P
Danny Farquhar	statsd.aspx?playerid=8501&position=P
Eddie Gamboa	statsd.aspx?playerid=6911&position=P
Dylan Covey	statsd.aspx?playerid=14825&position=P
Wade Miller	statsd.aspx?playerid=568&position=P
Roy Oswalt	statsd.aspx?playerid=571&position=P
Jeurys Familia	statsd.aspx?playerid=5114&position=P
Mitchell Boggs	statsd.aspx?playerid=3344&position=P
Leo Rosales	statsd.aspx?playerid=5618&position=P
Matt Wisler	statsd.aspx?playerid=12804&position=P
Jose Rijo	statsd.aspx?playerid=349&position=P
Donnie Joseph	statsd.aspx?playerid=6491&position=P
Brandon Duckworth	statsd.aspx?playerid=954&position=P
J.J. Hoover	statsd.aspx?playerid=9037&position=P
Darrell May	statsd.aspx?playerid=613&position=P
Chris Beck	statsd.aspx?playerid=13418&position=P
Joe Mantiply	statsd.aspx?playerid=14857&position=P
Steve Delabar	statsd.aspx?playerid=11827&position=P
Rhiner Cruz	statsd.aspx?playerid=711&position=P
Brayan Villarreal	statsd.aspx?playerid=5180&position=P
Cesar Ramos	statsd.aspx?playerid=3357&position=P
Drew Hutchison	statsd.aspx?playerid=10732&position=P
Duke Welker	statsd.aspx?playerid=792&position=P
Pedro Borbon	statsd.aspx?playerid=1289&position=P
John Wasdin	statsd.aspx?playerid=1768&position=P
Al Leiter	statsd.aspx?playerid=883&position=P
Alan Busenitz	statsd.aspx?playerid=15239&position=P
Josh Newman	statsd.aspx?playerid=7383&position=P
Sean Douglass	statsd.aspx?playerid=133&position=P
Felix Diaz	statsd.aspx?playerid=1932&position=P
Deolis Guerra	statsd.aspx?playerid=8410&position=P
Felix Pena	statsd.aspx?playerid=13403&position=P
Dave Davidson	statsd.aspx?playerid=4929&position=P
Matt Riley	statsd.aspx?playerid=164&position=P
Steven Okert	statsd.aspx?playerid=13580&position=P
Trystan Magnuson	statsd.aspx?playerid=3646&position=P
Kei Igawa	statsd.aspx?playerid=7794&position=P
Carlton Loewer	statsd.aspx?playerid=1713&position=P
Liam Hendriks	statsd.aspx?playerid=3548&position=P
Travis Schlichting	statsd.aspx?playerid=3847&position=P
Phil Seibel	statsd.aspx?playerid=1905&position=P
Jesen Therrien	statsd.aspx?playerid=15853&position=P
Chase De Jong	statsd.aspx?playerid=15036&position=P
Chris Jakubauskas	statsd.aspx?playerid=7831&position=P
Thomas Diamond	statsd.aspx?playerid=8025&position=P
Marino Salas	statsd.aspx?playerid=2432&position=P
Maikel Cleto	statsd.aspx?playerid=5529&position=P
Ed Vosberg	statsd.aspx?playerid=1426&position=P
Pat Mahomes	statsd.aspx?playerid=291&position=P
Elvis Araujo	statsd.aspx?playerid=12854&position=P
Lendy Castillo	statsd.aspx?playerid=11562&position=P
Ryan Snare	statsd.aspx?playerid=1912&position=P
Cory Burns	statsd.aspx?playerid=6620&position=P
David Sanders	statsd.aspx?playerid=1693&position=P
T.J. House	statsd.aspx?playerid=9121&position=P
Anthony Vasquez	statsd.aspx?playerid=6577&position=P
Edwin Almonte	statsd.aspx?playerid=1764&position=P
Brian Moehler	statsd.aspx?playerid=480&position=P
Michael Mariot	statsd.aspx?playerid=10835&position=P
Austin Adams	statsd.aspx?playerid=7411&position=P
Zach Clark	statsd.aspx?playerid=9189&position=P
Scott Baker	statsd.aspx?playerid=6176&position=P
Michael Gonzalez	statsd.aspx?playerid=1794&position=P
Brian Sweeney	statsd.aspx?playerid=1801&position=P
Vin Mazzaro	statsd.aspx?playerid=5231&position=P
Steve Andrade	statsd.aspx?playerid=7018&position=P
John Lannan	statsd.aspx?playerid=7080&position=P
Rudy Seanez	statsd.aspx?playerid=1279&position=P
Kevin Mulvey	statsd.aspx?playerid=6947&position=P
Tim Cooney	statsd.aspx?playerid=13762&position=P
Jared Hughes	statsd.aspx?playerid=9325&position=P
Brett Anderson	statsd.aspx?playerid=8223&position=P
Sam Demel	statsd.aspx?playerid=868&position=P
Shawn Morimando	statsd.aspx?playerid=13606&position=P
Jesus Sanchez	statsd.aspx?playerid=1476&position=P
Juan Cruz	statsd.aspx?playerid=273&position=P
Luke French	statsd.aspx?playerid=7529&position=P
B.J. Ryan	statsd.aspx?playerid=168&position=P
Rich Harden	statsd.aspx?playerid=1772&position=P
Pat McCoy	statsd.aspx?playerid=6605&position=P
Michael Wacha	statsd.aspx?playerid=14078&position=P
Jorge Lopez	statsd.aspx?playerid=14527&position=P
Arthur Rhodes	statsd.aspx?playerid=1097&position=P
Edward Mujica	statsd.aspx?playerid=3970&position=P
Chan Ho Park	statsd.aspx?playerid=1267&position=P
Dave Veres	statsd.aspx?playerid=1188&position=P
Kevin Olsen	statsd.aspx?playerid=533&position=P
Allan Simpson	statsd.aspx?playerid=1864&position=P
Todd Stottlemyre	statsd.aspx?playerid=75&position=P
Raul Alcantara	statsd.aspx?playerid=12790&position=P
Zach Day	statsd.aspx?playerid=1496&position=P
Tony Mounce	statsd.aspx?playerid=1739&position=P
Barry Zito	statsd.aspx?playerid=944&position=P
Alberto Cabrera	statsd.aspx?playerid=8352&position=P
Felipe Rivero	statsd.aspx?playerid=12076&position=P
Matt Fox	statsd.aspx?playerid=7320&position=P
Steven Jackson	statsd.aspx?playerid=7341&position=P
Luis Mendoza	statsd.aspx?playerid=3126&position=P
Ryan Perry	statsd.aspx?playerid=8799&position=P
Tony Armas Jr.	statsd.aspx?playerid=761&position=P
Dan Jennings	statsd.aspx?playerid=8073&position=P
Miguel Gonzalez	statsd.aspx?playerid=7024&position=P
Ricardo Rodriguez	statsd.aspx?playerid=1585&position=P
Jose De Paula	statsd.aspx?playerid=5744&position=P
Lisalverto Bonilla	statsd.aspx?playerid=11266&position=P
Dave Pember	statsd.aspx?playerid=1618&position=P
Cody Hall	statsd.aspx?playerid=12232&position=P
Will Smith	statsd.aspx?playerid=8048&position=P
Alec Mills	statsd.aspx?playerid=13834&position=P
Jose De Leon	statsd.aspx?playerid=15463&position=P
Mark Melancon	statsd.aspx?playerid=4264&position=P
Carl Sadler	statsd.aspx?playerid=1568&position=P
Dan Giese	statsd.aspx?playerid=2656&position=P
Troy Patton	statsd.aspx?playerid=8368&position=P
David Buchanan	statsd.aspx?playerid=11176&position=P
Jason Garcia	statsd.aspx?playerid=12143&position=P
Edgar Gonzalez	statsd.aspx?playerid=1727&position=P
Kelvim Escobar	statsd.aspx?playerid=1298&position=P
Tony Pena	statsd.aspx?playerid=4573&position=P
Daniel Coulombe	statsd.aspx?playerid=13293&position=P
Jean Machi	statsd.aspx?playerid=3220&position=P
Manny Banuelos	statsd.aspx?playerid=5365&position=P
Troy Brohawn	statsd.aspx?playerid=1110&position=P
Brad Goldberg	statsd.aspx?playerid=14776&position=P
J.T. Chargois	statsd.aspx?playerid=13767&position=P
Clayton Kershaw	statsd.aspx?playerid=2036&position=P
Hector Neris	statsd.aspx?playerid=11804&position=P
Paul Byrd	statsd.aspx?playerid=594&position=P
Travis Miller	statsd.aspx?playerid=742&position=P
Nick Vincent	statsd.aspx?playerid=7555&position=P
Mike Morin	statsd.aspx?playerid=13442&position=P
Ariel Hernandez	statsd.aspx?playerid=15603&position=P
Will Ohman	statsd.aspx?playerid=296&position=P
Tim Stauffer	statsd.aspx?playerid=6432&position=P
Tim Hamulack	statsd.aspx?playerid=1900&position=P
Ken Ray	statsd.aspx?playerid=1986&position=P
Shawn Tolleson	statsd.aspx?playerid=10481&position=P
Dan Wheeler	statsd.aspx?playerid=120&position=P
Lee Gardner	statsd.aspx?playerid=1448&position=P
Ben Howard	statsd.aspx?playerid=1452&position=P
Kevin Gregg	statsd.aspx?playerid=1793&position=P
Richard Bleier	statsd.aspx?playerid=7803&position=P
Joba Chamberlain	statsd.aspx?playerid=2692&position=P
Adam Bernero	statsd.aspx?playerid=460&position=P
Carlos Monasterios	statsd.aspx?playerid=2506&position=P
Alan Benes	statsd.aspx?playerid=265&position=P
Jose Jimenez	statsd.aspx?playerid=435&position=P
Jorge Sosa	statsd.aspx?playerid=1228&position=P
Greg Jones	statsd.aspx?playerid=1782&position=P
Courtney Duncan	statsd.aspx?playerid=276&position=P
Aaron Fultz	statsd.aspx?playerid=1113&position=P
Zach Neal	statsd.aspx?playerid=11294&position=P
Graham Taylor	statsd.aspx?playerid=3719&position=P
Pat Misch	statsd.aspx?playerid=5909&position=P
David Goforth	statsd.aspx?playerid=12166&position=P
Tony Watson	statsd.aspx?playerid=3132&position=P
Robbie Weinhardt	statsd.aspx?playerid=8479&position=P
Lance Broadway	statsd.aspx?playerid=9885&position=P
Tyler Wilson	statsd.aspx?playerid=12691&position=P
David Aardsma	statsd.aspx?playerid=1902&position=P
Rigo Beltran	statsd.aspx?playerid=1916&position=P
David Pauley	statsd.aspx?playerid=3625&position=P
Eric Jokisch	statsd.aspx?playerid=11157&position=P
Terry Pearson	statsd.aspx?playerid=487&position=P
Matt DeSalvo	statsd.aspx?playerid=5439&position=P
Joe Thatcher	statsd.aspx?playerid=4620&position=P
Jon Moscot	statsd.aspx?playerid=13849&position=P
Scott Alexander	statsd.aspx?playerid=10591&position=P
Scott Linebrink	statsd.aspx?playerid=564&position=P
D.J. Carrasco	statsd.aspx?playerid=1666&position=P
Jason Childers	statsd.aspx?playerid=2379&position=P
Scott Cassidy	statsd.aspx?playerid=1293&position=P
David Huff	statsd.aspx?playerid=4257&position=P
Cory Rasmus	statsd.aspx?playerid=2413&position=P
Vance Worley	statsd.aspx?playerid=6435&position=P
Trevor Williams	statsd.aspx?playerid=16977&position=P
Alex Herrera	statsd.aspx?playerid=1505&position=P
Derrick Turnbow	statsd.aspx?playerid=1694&position=P
Erasmo Ramirez	statsd.aspx?playerid=1699&position=P
Matt Anderson	statsd.aspx?playerid=459&position=P
Adrian Sampson	statsd.aspx?playerid=13339&position=P
Kanekoa Texeira	statsd.aspx?playerid=334&position=P
Eduardo Sanchez	statsd.aspx?playerid=2966&position=P
Tommy Layne	statsd.aspx?playerid=7501&position=P
Tim Adleman	statsd.aspx?playerid=10968&position=P
Javier Lopez	statsd.aspx?playerid=1663&position=P
Clay Zavada	statsd.aspx?playerid=8577&position=P
Jay Powell	statsd.aspx?playerid=1271&position=P
Jeff Gray	statsd.aspx?playerid=7718&position=P
Andrew Triggs	statsd.aspx?playerid=13533&position=P
Jon Rauch	statsd.aspx?playerid=1475&position=P
Victor Marte	statsd.aspx?playerid=5158&position=P
Steve Geltz	statsd.aspx?playerid=8402&position=P
Ian Kennedy	statsd.aspx?playerid=6986&position=P
